seller_id,seller_zip_code_prefix,seller_city,seller_state,total_items_sold,unique_orders_from_items,unique_products_sold,category_diversity,total_item_sales_value,total_item_freight_value,orders_handled,unique_customers,first_order_date,last_order_date,avg_review_score,review_count,late_delivery_orders,avg_delivery_delay_days,avg_actual_delivery_days,avg_order_items,avg_order_sales_value,avg_order_freight_value,review_risk_orders,late_delivery_rate,review_risk_rate,seller_tenure_days,review_risk_flag,active_seller_flag
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,2,2,2,1,1282.0,38.95,2,2,2018-04-23 10:39:30,2018-06-18 14:07:12,4.5,2,0,-12.5,7.0,1.0,641.0,19.475,0,0.0,0.0,56,False,True
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,1,1,1,1,69.9,8.11,1,1,2017-08-13 20:03:35,2017-08-13 20:03:35,5.0,1,0,-10.0,1.0,1.0,69.9,8.11,0,0.0,0.0,0,False,True
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,3,3,2,1,86.6,38.67,3,3,2018-08-02 18:50:46,2018-08-18 13:37:04,4.333333333333333,3,1,-8.333333333333334,7.333333333333333,1.0,28.866666666666664,12.89,0,0.3333333333333333,0.0,15,False,True
2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,1,1,1,1,334.99,24.92,1,1,2018-05-12 07:21:13,2018-05-12 07:21:13,5.0,1,0,-17.0,6.0,1.0,334.99,24.92,0,0.0,0.0,0,False,True
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,12,12,3,1,4002.0,886.68,12,12,2017-11-28 09:10:12,2018-07-06 16:21:43,3.3333333333333335,12,4,9.545454545454545,37.0,1.0,333.5,73.89,4,0.3333333333333333,0.3333333333333333,220,False,True
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,9,9,8,2,999.5,126.11,9,9,2018-01-31 16:57:52,2018-08-03 10:17:53,4.333333333333333,9,2,-5.777777777777778,18.11111111111111,1.0,111.05555555555556,14.012222222222222,1,0.2222222222222222,0.1111111111111111,183,False,True
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,9,9,8,2,1165.5,269.68,9,9,2017-06-17 23:06:16,2018-08-21 09:28:11,3.4444444444444446,9,2,-8.333333333333334,16.333333333333332,1.0,129.5,29.964444444444446,3,0.2222222222222222,0.3333333333333333,429,False,True
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,8,7,4,3,1450.95,242.64,7,7,2018-03-10 15:31:45,2018-05-04 14:46:10,3.3333333333333335,6,0,-12.714285714285714,6.571428571428571,1.1428571428571428,207.27857142857144,34.66285714285714,2,0.0,0.2857142857142857,54,False,True
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,1,1,1,1,109.0,12.67,1,1,2018-04-29 10:04:24,2018-04-29 10:04:24,1.0,1,0,,,1.0,109.0,12.67,1,0.0,1.0,0,True,True
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,47,43,26,4,4538.29,958.02,43,43,2017-01-17 22:34:59,2018-08-20 20:13:09,3.813953488372093,43,6,-7.317073170731708,14.292682926829269,1.0930232558139534,105.54162790697674,22.27953488372093,9,0.13953488372093023,0.20930232558139536,579,False,True
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,2,1,2,1,194.70000000000002,42.97,1,1,2018-01-18 18:21:21,2018-01-18 18:21:21,5.0,1,0,-14.0,13.0,2.0,194.70000000000002,42.97,0,0.0,0.0,0,False,True
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,2,2,2,2,648.0,47.03,2,2,2018-02-20 18:17:18,2018-03-26 16:14:32,4.0,2,0,-18.0,12.0,1.0,324.0,23.515,0,0.0,0.0,33,False,True
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,2,2,1,1,379.8,50.28,2,2,2018-06-14 12:12:21,2018-08-01 15:15:05,4.5,2,0,-6.5,10.0,1.0,189.9,25.14,0,0.0,0.0,48,False,True
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,11,11,3,2,1384.5,147.93,11,11,2017-11-13 22:31:33,2018-01-29 21:49:38,4.2727272727272725,11,1,-10.727272727272727,10.181818181818182,1.0,125.86363636363636,13.44818181818182,1,0.09090909090909091,0.09090909090909091,76,False,True
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,6,4,4,2,339.4,82.28,4,4,2017-02-25 10:11:17,2018-08-21 08:23:49,3.0,4,0,-5.5,5.5,1.5,84.85,20.57,2,0.0,0.5,541,False,True
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,10,9,7,4,402.9,150.0,9,8,2018-04-12 15:09:11,2018-08-24 12:41:33,4.555555555555555,9,0,-9.222222222222221,7.555555555555555,1.1111111111111112,44.766666666666666,16.666666666666668,0,0.0,0.0,133,False,True
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,26,22,5,1,2821.2,455.96999999999997,22,21,2018-04-05 16:12:14,2018-08-19 10:36:45,4.409090909090909,22,1,-10.727272727272727,6.045454545454546,1.1818181818181819,128.23636363636362,20.72590909090909,2,0.045454545454545456,0.09090909090909091,135,False,True
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,30,27,4,3,5477.8,582.79,27,27,2017-05-03 21:07:12,2018-08-21 16:40:15,4.62962962962963,27,0,-17.22222222222222,12.37037037037037,1.1111111111111112,202.8814814814815,21.584814814814813,1,0.0,0.037037037037037035,474,False,True
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,5,5,3,3,421.9,128.15,5,5,2018-05-28 20:43:51,2018-08-07 14:32:23,4.0,5,0,-12.2,8.2,1.0,84.38,25.630000000000003,1,0.0,0.2,70,False,True
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,95,94,28,2,13696.9,2096.31,94,94,2016-10-04 13:16:57,2018-08-04 14:55:00,3.849462365591398,93,12,-11.285714285714286,16.175824175824175,1.0106382978723405,145.71170212765958,22.301170212765957,15,0.1276595744680851,0.1595744680851064,669,False,True
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,21,11,9,1,1438.11,453.19,11,11,2017-03-22 14:05:51,2017-07-28 10:24:45,3.3636363636363638,11,1,-15.181818181818182,15.090909090909092,1.9090909090909092,130.73727272727274,41.199090909090906,3,0.09090909090909091,0.2727272727272727,127,False,True
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,1,1,1,1,210.0,51.97,1,1,2018-04-13 20:44:27,2018-04-13 20:44:27,1.0,1,0,,,1.0,210.0,51.97,1,0.0,1.0,0,True,True
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,2,1,1,1,298.0,23.34,1,1,2018-03-13 10:58:09,2018-03-13 10:58:09,5.0,1,0,,,2.0,298.0,23.34,0,0.0,0.0,0,False,True
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,15,15,11,4,1581.0,247.59,15,15,2018-04-11 13:05:11,2018-08-06 17:54:58,4.266666666666667,15,0,-11.133333333333333,7.8,1.0,105.4,16.506,1,0.0,0.06666666666666667,117,False,True
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,2,2,2,2,206.9,34.31,2,2,2018-01-28 01:08:44,2018-04-16 16:44:16,5.0,2,0,-19.0,7.5,1.0,103.45,17.155,0,0.0,0.0,78,False,True
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,61,59,32,13,4838.2300000000005,903.93,59,59,2016-10-03 21:13:36,2018-08-17 08:06:17,4.016949152542373,59,3,-11.696428571428571,11.0,1.0338983050847457,82.00389830508476,15.320847457627117,8,0.05084745762711865,0.13559322033898305,682,False,True
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,9,9,8,1,834.4000000000001,215.17,9,8,2017-11-06 23:39:18,2018-08-14 19:46:25,4.888888888888889,9,0,-20.11111111111111,12.222222222222221,1.0,92.71111111111112,23.907777777777778,0,0.0,0.0,280,False,True
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,9,9,3,1,629.1,145.06,9,9,2018-01-15 10:28:06,2018-06-24 23:22:22,4.222222222222222,9,0,-14.75,11.0,1.0,69.9,16.11777777777778,2,0.0,0.2222222222222222,160,False,True
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,1,1,1,0,120.0,19.38,1,1,2017-12-15 06:52:25,2017-12-15 06:52:25,5.0,1,0,-27.0,4.0,1.0,120.0,19.38,0,0.0,0.0,0,False,True
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,410,402,37,7,25716.44,5456.67,402,400,2017-01-31 17:40:36,2018-08-27 22:54:07,4.06,400,32,-9.698492462311558,8.71608040201005,1.0199004975124377,63.97124378109452,13.573805970149253,56,0.07960199004975124,0.13930348258706468,573,False,True
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,2,2,2,2,182.48000000000002,30.65,2,2,2017-09-12 18:03:22,2018-03-24 16:46:37,2.5,2,1,-5.0,20.0,1.0,91.24000000000001,15.325,1,0.5,0.5,192,False,True
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,95,85,42,4,4501.99,1305.04,85,85,2018-01-19 00:48:30,2018-08-26 20:57:20,4.341176470588235,85,12,-8.623529411764705,12.141176470588235,1.1176470588235294,52.964588235294116,15.353411764705882,8,0.1411764705882353,0.09411764705882353,219,False,True
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,1,1,1,1,109.99,17.21,1,1,2017-09-19 10:20:27,2017-09-19 10:20:27,4.0,1,0,-12.0,16.0,1.0,109.99,17.21,0,0.0,0.0,0,False,True
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,31,29,25,11,5279.49,621.92,29,29,2017-06-27 23:17:52,2017-12-19 23:35:40,3.9655172413793105,29,2,-16.96551724137931,14.379310344827585,1.0689655172413792,182.05137931034483,21.44551724137931,5,0.06896551724137931,0.1724137931034483,175,False,True
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,2,2,2,2,312.99,51.94,2,2,2018-06-19 11:34:27,2018-07-26 20:18:26,5.0,2,0,-20.0,9.5,1.0,156.495,25.97,0,0.0,0.0,37,False,True
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,13,12,9,2,728.79,255.79,12,12,2018-05-21 21:49:53,2018-08-17 00:51:18,4.75,12,0,-13.416666666666666,7.333333333333333,1.0833333333333333,60.732499999999995,21.315833333333334,0,0.0,0.0,87,False,True
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,3,3,2,1,102.69999999999999,58.73,3,3,2018-02-23 11:35:10,2018-07-14 19:34:45,3.6666666666666665,3,0,-16.0,6.333333333333333,1.0,34.23333333333333,19.576666666666664,1,0.0,0.3333333333333333,141,False,True
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,3,3,2,2,118.9,38.8,3,3,2017-10-09 01:17:54,2018-03-02 10:22:22,5.0,2,1,-2.6666666666666665,18.0,1.0,39.63333333333333,12.933333333333332,0,0.3333333333333333,0.0,144,False,True
213b25e6f54661939f11710a6fddb871,13321,salto,SP,194,155,81,3,15379.5,3460.46,155,155,2017-11-21 21:24:19,2018-08-14 07:49:51,3.7857142857142856,154,10,-11.532894736842104,14.802631578947368,1.2516129032258065,99.22258064516129,22.325548387096774,33,0.06451612903225806,0.2129032258064516,265,False,True
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,39,31,15,1,2030.88,664.89,31,31,2017-02-08 10:18:09,2017-08-18 11:21:40,4.419354838709677,31,2,-10.483870967741936,13.0,1.2580645161290323,65.51225806451613,21.448064516129033,3,0.06451612903225806,0.0967741935483871,191,False,True
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,9,9,3,2,1359.7800000000002,177.19,9,9,2017-01-22 21:25:01,2017-09-06 15:36:32,2.5555555555555554,9,0,-23.125,9.0,1.0,151.0866666666667,19.68777777777778,5,0.0,0.5555555555555556,226,False,True
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,3,2,3,1,339.70000000000005,40.74,2,2,2017-10-30 14:48:41,2017-10-30 20:40:09,1.0,2,0,,,1.5,169.85000000000002,20.37,2,0.0,1.0,0,True,True
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,13,12,9,6,3990.91,563.97,12,12,2018-01-27 20:49:20,2018-08-10 15:03:30,4.333333333333333,12,1,-8.666666666666666,10.083333333333334,1.0833333333333333,332.5758333333333,46.9975,1,0.08333333333333333,0.08333333333333333,194,False,True
56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,56,48,8,3,3657.64,814.15,48,47,2016-10-10 16:39:37,2018-07-26 12:56:16,4.0625,48,4,-13.604166666666666,12.104166666666666,1.1666666666666667,76.20083333333334,16.961458333333333,7,0.08333333333333333,0.14583333333333334,653,False,True
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,11,10,11,1,1595.3,234.61,10,10,2017-03-20 18:47:14,2017-04-09 19:12:02,4.3,10,0,-18.8,13.3,1.1,159.53000000000003,23.461000000000002,1,0.0,0.1,20,False,True
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,3,3,3,2,3747.0,126.57,3,3,2017-01-27 16:21:48,2017-11-24 09:43:53,3.6666666666666665,3,1,-19.333333333333332,16.333333333333332,1.0,1249.0,42.19,1,0.3333333333333333,0.3333333333333333,300,False,True
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,8,8,7,2,692.41,105.57,8,8,2018-06-18 10:32:17,2018-08-07 14:24:49,4.375,8,0,-7.285714285714286,3.5714285714285716,1.0,86.55125,13.19625,1,0.0,0.125,50,False,True
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,3,3,2,1,105.97,34.32,3,3,2018-06-13 11:29:48,2018-07-18 10:05:02,5.0,3,0,-9.666666666666666,8.333333333333334,1.0,35.32333333333333,11.44,0,0.0,0.0,34,False,True
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,2,2,1,1,1340.0,77.6,2,2,2017-12-30 10:29:21,2018-06-07 11:31:23,4.0,2,0,-9.5,11.0,1.0,670.0,38.8,0,0.0,0.0,159,False,True
8a130737016f838139d31878787a39c9,3187,sao paulo,SP,62,56,7,2,4222.03,842.2900000000001,56,56,2017-12-07 10:53:40,2018-07-20 21:57:45,4.446428571428571,56,4,-10.714285714285714,9.732142857142858,1.1071428571428572,75.39339285714286,15.040892857142856,3,0.07142857142857142,0.05357142857142857,225,False,True
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,2,2,2,1,269.98,34.02,2,2,2017-10-11 12:45:13,2018-05-18 14:37:45,3.5,2,1,-2.0,19.5,1.0,134.99,17.01,0,0.5,0.0,219,False,True
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP,2,2,2,1,781.9,49.11,2,2,2018-08-02 14:41:02,2018-08-17 19:00:16,5.0,2,0,-5.0,8.5,1.0,390.95,24.555,0,0.0,0.0,15,False,True
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,6,6,4,3,739.85,206.41,6,5,2017-06-12 22:07:23,2018-06-19 14:04:13,3.1666666666666665,6,2,-6.5,27.5,1.0,123.30833333333334,34.401666666666664,2,0.3333333333333333,0.3333333333333333,371,False,True
0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,SP,2,1,1,1,38.9,31.12,1,1,2017-04-11 22:09:31,2017-04-11 22:09:31,5.0,1,0,-12.0,18.0,2.0,38.9,31.12,0,0.0,0.0,0,False,True
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,192,187,42,4,45355.36,3114.41,187,187,2017-04-10 23:29:46,2018-06-27 11:10:11,4.293478260869565,184,9,-14.758064516129032,9.71505376344086,1.0267379679144386,242.5420320855615,16.65459893048128,17,0.0481283422459893,0.09090909090909091,442,False,True
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,1,1,1,1,175.0,24.84,1,1,2018-08-20 22:32:41,2018-08-20 22:32:41,5.0,1,0,-9.0,6.0,1.0,175.0,24.84,0,0.0,0.0,0,False,True
343e716476e3748b069f980efbaa294e,13033,campinas,SP,24,17,6,1,922.5999999999999,312.1,17,15,2017-04-19 22:03:31,2018-08-10 08:00:25,4.3125,16,1,-12.375,12.625,1.411764705882353,54.27058823529411,18.358823529411765,2,0.058823529411764705,0.11764705882352941,477,False,True
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ,4,4,3,1,916.7,61.73,4,4,2018-05-03 07:32:52,2018-06-09 13:31:20,3.75,4,1,-23.75,9.75,1.0,229.175,15.4325,0,0.25,0.0,37,False,True
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP,8,8,3,2,978.4000000000001,138.79,8,8,2018-04-02 03:54:22,2018-06-03 20:14:44,4.625,8,0,-17.125,10.875,1.0,122.30000000000001,17.34875,0,0.0,0.0,62,False,True
643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP,68,66,32,2,3270.13,929.65,66,66,2017-09-30 21:44:37,2018-08-22 11:39:52,4.409090909090909,66,7,-10.923076923076923,9.092307692307692,1.0303030303030303,49.54742424242424,14.085606060606061,3,0.10606060606060606,0.045454545454545456,325,False,True
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG,2,2,2,2,850.92,107.86,2,2,2018-07-16 10:15:36,2018-08-13 12:56:01,1.0,2,0,,,1.0,425.46,53.93,2,0.0,1.0,28,True,True
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,SP,164,135,40,11,10682.65,2329.22,135,135,2016-10-04 12:53:17,2018-08-25 13:07:13,3.9,130,2,-12.40983606557377,9.729508196721312,1.2148148148148148,79.13074074074073,17.25348148148148,25,0.014814814814814815,0.18518518518518517,690,False,True
da4d149c0ddbac90557103ac0a0ec356,9861,sbc,SP,1,1,1,1,730.0,45.98,1,1,2018-08-20 12:37:54,2018-08-20 12:37:54,3.0,1,0,,,1.0,730.0,45.98,0,0.0,0.0,0,False,True
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,246,238,56,1,31397.7,6853.91,238,235,2017-10-08 19:00:03,2018-08-28 15:11:49,4.3544303797468356,237,11,-12.995798319327731,10.533613445378151,1.0336134453781514,131.9231092436975,28.797941176470587,25,0.046218487394957986,0.10504201680672269,323,False,True
272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP,40,26,25,4,1935.3300000000002,536.01,26,23,2017-02-05 23:22:30,2017-11-11 10:44:49,3.84,25,0,-16.56,9.72,1.5384615384615385,74.43576923076924,20.61576923076923,6,0.0,0.23076923076923078,278,False,True
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR,1,1,1,1,119.9,16.14,1,1,2017-04-19 10:20:51,2017-04-19 10:20:51,4.0,1,1,2.0,35.0,1.0,119.9,16.14,0,1.0,0.0,0,False,True
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,66,65,6,1,9101.0,1183.82,65,65,2017-11-30 16:02:21,2018-08-21 08:16:01,4.0,64,4,-10.984126984126984,11.857142857142858,1.0153846153846153,140.01538461538462,18.212615384615383,8,0.06153846153846154,0.12307692307692308,263,False,True
d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,SP,1,1,1,1,1455.0,101.7,1,1,2018-04-12 19:18:18,2018-04-12 19:18:18,5.0,1,0,-13.0,13.0,1.0,1455.0,101.7,0,0.0,0.0,0,False,True
3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,SP,17,16,8,3,1681.69,419.65999999999997,16,16,2018-04-17 09:59:30,2018-08-24 16:08:33,4.0,16,2,-10.75,10.75,1.0625,105.105625,26.228749999999998,1,0.125,0.0625,129,False,True
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,4,4,3,2,1094.0,204.24,4,4,2017-05-26 20:01:38,2017-11-17 19:46:19,4.75,4,0,-12.0,4.25,1.0,273.5,51.06,0,0.0,0.0,174,False,True
9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,SP,8,7,3,2,1309.2,192.51,7,7,2018-02-09 00:14:41,2018-07-19 17:24:12,4.428571428571429,7,0,-11.714285714285714,12.571428571428571,1.1428571428571428,187.02857142857144,27.50142857142857,0,0.0,0.0,160,False,True
a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ,4,4,1,1,119.6,71.46,4,4,2017-07-31 08:08:14,2017-12-08 19:31:04,5.0,4,0,-10.5,15.0,1.0,29.9,17.865,0,0.0,0.0,130,False,True
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG,14,12,9,2,3280.0,268.95,12,12,2017-10-30 15:35:32,2018-06-16 21:40:32,4.0,12,0,-15.583333333333334,11.25,1.1666666666666667,273.3333333333333,22.412499999999998,1,0.0,0.08333333333333333,229,False,True
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,26,24,14,6,13312.4,525.82,24,24,2017-02-02 12:25:09,2017-04-28 15:54:22,4.333333333333333,24,2,-10.608695652173912,16.217391304347824,1.0833333333333333,554.6833333333333,21.909166666666668,2,0.08333333333333333,0.08333333333333333,85,False,True
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE,5,5,3,1,509.5,186.09,5,5,2017-01-30 23:20:41,2018-07-22 20:44:34,3.2,5,0,-20.6,12.0,1.0,101.9,37.218,2,0.0,0.4,537,False,True
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP,22,21,8,2,3409.78,500.16,21,21,2017-04-08 19:22:41,2018-08-15 10:31:34,4.571428571428571,21,2,-11.333333333333334,12.714285714285714,1.0476190476190477,162.3704761904762,23.81714285714286,0,0.09523809523809523,0.0,493,False,True
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,61,49,21,2,1822.11,946.55,49,49,2017-11-14 17:32:32,2018-08-21 12:27:17,4.489795918367347,49,2,-12.291666666666666,12.020833333333334,1.2448979591836735,37.185918367346936,19.317346938775508,3,0.04081632653061224,0.061224489795918366,279,False,True
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP,34,31,4,3,701.54,504.23,31,31,2018-06-05 19:28:28,2018-08-26 19:07:32,4.67741935483871,31,1,-12.774193548387096,5.387096774193548,1.096774193548387,22.63032258064516,16.265483870967742,0,0.03225806451612903,0.0,81,False,True
30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,SP,20,17,7,1,1245.42,168.1,17,17,2018-02-22 01:14:05,2018-08-15 10:14:58,4.823529411764706,17,0,-8.176470588235293,3.8823529411764706,1.1764705882352942,73.26,9.888235294117647,0,0.0,0.0,174,False,True
6561d6bf844e464b4019442692b40e02,7859,franco da rocha,SP,1,1,1,1,41.9,7.55,1,1,2018-08-28 09:26:43,2018-08-28 09:26:43,5.0,1,0,-7.0,1.0,1.0,41.9,7.55,0,0.0,0.0,0,False,True
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP,12,12,2,1,1678.8000000000002,221.16,12,12,2017-11-19 13:57:09,2018-03-15 09:38:31,3.0833333333333335,12,3,-7.333333333333333,13.0,1.0,139.9,18.43,5,0.25,0.4166666666666667,115,False,True
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP,5,5,4,2,119.97999999999999,51.269999999999996,5,5,2018-05-25 12:51:58,2018-08-05 14:00:06,4.0,5,1,-5.6,10.0,1.0,23.996,10.254,0,0.2,0.0,72,False,True
63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,SP,1,1,1,1,367.0,53.29,1,1,2018-08-10 16:24:47,2018-08-10 16:24:47,5.0,1,0,-26.0,11.0,1.0,367.0,53.29,0,0.0,0.0,0,False,True
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR,22,16,4,3,5610.0,1419.68,16,16,2017-09-17 20:41:21,2018-08-29 14:18:23,4.125,16,1,-9.933333333333334,14.533333333333333,1.375,350.625,88.73,2,0.0625,0.125,345,False,True
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,430,317,106,3,23023.92,6863.55,317,313,2016-10-04 13:02:10,2018-06-14 15:22:53,3.6305732484076434,314,32,-9.769736842105264,14.476973684210526,1.3564668769716088,72.63066246056782,21.651577287066246,81,0.10094637223974763,0.2555205047318612,618,False,True
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP,10,6,5,1,1024.46,221.88,6,6,2017-06-22 11:14:21,2018-06-17 21:01:50,4.666666666666667,6,2,-2.8333333333333335,20.0,1.6666666666666667,170.74333333333334,36.98,0,0.3333333333333333,0.0,360,False,True
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG,11,11,10,1,1154.35,194.18,11,10,2017-10-11 14:49:49,2018-08-21 17:03:40,4.181818181818182,11,0,-17.818181818181817,10.454545454545455,1.0,104.94090909090909,17.652727272727272,1,0.0,0.09090909090909091,314,False,True
3ea08c48e851106d2f584349daba335f,36201,barbacena,MG,1,1,1,1,170.0,22.94,1,1,2018-06-13 21:43:00,2018-06-13 21:43:00,4.0,1,0,-16.0,6.0,1.0,170.0,22.94,0,0.0,0.0,0,False,True
389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,SP,1,1,1,1,39.0,8.43,1,1,2018-08-16 21:58:25,2018-08-16 21:58:25,5.0,1,0,-7.0,3.0,1.0,39.0,8.43,0,0.0,0.0,0,False,True
b81e3a6c866a764974fe849821abeebd,9360,maua,SP,11,8,8,2,836.1500000000001,216.86,8,8,2018-07-14 19:31:09,2018-08-15 22:06:09,4.625,8,0,-7.0,5.75,1.375,104.51875000000001,27.1075,0,0.0,0.0,32,False,True
40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,4,2,1,1,463.96,499.04,2,2,2017-08-27 15:33:09,2017-09-01 17:22:43,1.0,2,0,,,2.0,231.98,249.52,2,0.0,1.0,5,True,True
b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,22,20,21,4,2958.9,311.92,20,20,2018-06-28 18:50:51,2018-08-20 00:59:32,4.65,20,0,-7.842105263157895,4.947368421052632,1.1,147.945,15.596,1,0.0,0.05,52,False,True
09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,SP,56,50,11,2,11821.5,1524.96,50,50,2017-09-15 09:24:57,2018-08-24 22:21:24,3.84,50,3,-11.8,12.8,1.12,236.43,30.499200000000002,9,0.06,0.18,343,False,True
14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,SP,38,37,26,1,3887.0,554.0,37,37,2017-03-31 14:40:26,2018-08-17 18:49:15,4.324324324324325,37,4,-8.72972972972973,10.486486486486486,1.027027027027027,105.05405405405405,14.972972972972974,3,0.10810810810810811,0.08108108108108109,504,False,True
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,15,12,4,1,2575.9,341.47,12,11,2017-09-04 09:26:19,2018-07-29 16:04:47,4.666666666666667,12,0,-13.916666666666666,10.166666666666666,1.25,214.6583333333333,28.455833333333334,0,0.0,0.0,328,False,True
b416191c9813d821a295cfabafff4161,14407,franca,SP,2,2,1,0,117.8,32.34,2,2,2017-07-28 14:33:15,2017-08-16 13:35:48,2.5,2,0,-8.5,19.0,1.0,58.9,16.17,1,0.0,0.5,18,False,True
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR,98,92,5,1,5703.0,1787.57,92,92,2017-02-27 18:30:11,2018-08-22 11:44:50,4.315217391304348,92,0,-15.45054945054945,11.923076923076923,1.065217391304348,61.98913043478261,19.430108695652173,8,0.0,0.08695652173913043,540,False,True
