seller_id,seller_state,seller_city,total_items_sold,total_item_sales_value,orders_handled,avg_review_score,review_count,late_delivery_rate,avg_delivery_delay_days,review_risk_rate,review_risk_flag,has_reviews,has_delivered_orders,seller_tenure_days,category_diversity,value_tier,quality_issue_rate,quality_issues,quality_eval_deliveries,has_quality_data
17ca9b9e9b9ef8fdb529001b49ebb50f,MG,betim,129,9754.83,116,4.043103448275862,116,0.0086206896551724,-14.121739130434785,0.146551724137931,False,True,True,406,4,High-value,6.0344827586206895,7.0,116.0,True
3f0e48d209018b466fcd3bb4ccfeb520,PR,curitiba,10,5399.0,9,3.888888888888889,9,0.0,-16.555555555555557,0.2222222222222222,False,True,True,172,1,High-value,,,,False
9add47bf45ce8e8c7db6b9cf670b1e09,PR,fazenda rio grande,45,4829.24,43,4.166666666666667,42,0.0232558139534883,-13.731707317073171,0.0930232558139534,False,True,True,558,6,High-value,,,,False
acce39e832338debb07b02385cde5967,MG,contagem,44,4748.1,44,4.477272727272728,44,0.0,-10.295454545454543,0.0681818181818181,False,True,True,105,2,High-value,,,,False
397c4d0c005b6f41f90098ac724e28cb,SP,santo andre,5,8177.0,5,4.4,5,0.4,-5.8,0.0,False,True,True,116,4,High-value,,,,False
b2c97074649f92197d9387d9033dda5f,SP,botucatu,11,684.71,10,4.7,10,0.1,-9.2,0.0,False,True,True,113,2,Lower-value,,,,False
f262cbc1c910c83959f849465454ddd3,SP,sao paulo,207,10482.83,192,4.141361256544503,191,0.0729166666666666,-9.724867724867725,0.1510416666666666,False,True,True,295,9,High-value,2.604166666666667,5.0,192.0,True
c113b8df1fc375bc3d73d29c1b1144d1,SP,sao paulo,5,333.0,3,4.333333333333333,3,0.0,-21.666666666666668,0.0,False,True,True,48,0,Lower-value,,,,False
bd65d163ded559eb90a10cd09fec178f,SP,sao paulo,2,19.8,1,4.0,1,0.0,-17.0,0.0,False,True,True,0,1,Lower-value,,,,False
720e6cf846ea7572cbb66b743fb91e6c,SP,mogi das cruzes / sp,1,54.0,1,5.0,1,0.0,-7.0,0.0,False,True,True,0,1,Lower-value,,,,False
8f580d36c1e9d6fbce95283403c7d447,SP,ribeirao preto,8,4813.25,8,4.375,8,0.125,-10.375,0.125,False,True,True,239,1,High-value,,,,False
be7a093e5b4d147b36b72bb1f9e415e5,PR,toledo,1,60.9,1,5.0,1,0.0,-22.0,0.0,False,True,True,0,1,Lower-value,,,,False
cb4a705d00e100b9732d0ca34817d441,SC,florianopolis,2,998.0,1,1.0,1,0.0,-2.0,1.0,True,True,True,0,1,Lower-value,,,,False
f266295f49a28eee21f413e0cbb0521d,PR,ponta grossa,2,149.8,2,4.5,2,0.0,-9.0,0.0,False,True,True,0,2,Lower-value,,,,False
31eec405c9bb71dec8e2629a92e764fa,ES,cachoeiro de itapemirim,5,256.89,5,4.6,5,0.0,-14.4,0.0,False,True,True,44,5,Lower-value,,,,False
6235903333ba7de1928c869e268e5964,SC,treze tilias,1,94.06,1,5.0,1,0.0,-17.0,0.0,False,True,True,0,1,Lower-value,,,,False
c360e4787614ed31ac7a2f95d3b22dc6,SP,lencois paulista,1,188.9,1,2.0,1,0.0,-17.0,1.0,True,True,True,0,1,Lower-value,,,,False
1e47d8b6546eb3a77b1acddcc9406242,SP,campinas,1,149.9,1,1.0,1,0.0,-11.0,1.0,True,True,True,0,1,Lower-value,,,,False
cf1313c6e2c01c2f4b014f97db4bcd2b,RJ,rio de janeiro \rio de janeiro,5,315.70000000000005,5,5.0,5,0.0,-11.2,0.0,False,True,True,52,2,Lower-value,,,,False
14ee35374a7876217954b5fa08e50463,SP,sao jose do rio preto,6,809.0,6,4.333333333333333,6,0.1666666666666666,-7.833333333333333,0.0,False,True,True,104,1,Lower-value,,,,False
8fe8786ee000001ab51d030dfd4a7bf1,SC,paulo lopes,5,2255.0,5,4.6,5,0.0,-21.6,0.0,False,True,True,214,1,Lower-value,,,,False
e72b4feb7abe210c52aa667abc25a3a2,SP,sao paulo,2,38.2,1,5.0,1,0.0,-13.0,0.0,False,True,True,0,1,Lower-value,,,,False
373ee4a3a775a733770ca3f790b8b9ac,RJ,rio de janeiro,22,2141.49,13,3.923076923076923,13,0.0769230769230769,-11.461538461538462,0.2307692307692307,False,True,True,455,5,Lower-value,,,,False
432c37c9dfba871172ec162e20118b8c,DF,brasilia,57,2968.87,46,4.108695652173913,46,0.0869565217391304,-11.613636363636363,0.1521739130434782,False,True,True,406,6,Lower-value,,,,False
daf565f087a52def0fd5c5825b3661bc,SC,brusque,9,813.9000000000001,9,3.625,8,0.0,-17.666666666666668,0.3333333333333333,False,True,True,66,1,Lower-value,,,,False
ea3ebea5317b0efbc663ecc8ce5e9bc2,SC,florianopolis,3,299.70000000000005,3,4.0,3,0.0,-16.333333333333332,0.0,False,True,True,17,1,Lower-value,,,,False
1fe61aa5494bd3ae92a2c13e067c810f,SC,santa cecilia,2,537.76,1,4.0,1,0.0,-17.0,0.0,False,True,True,0,1,Lower-value,,,,False
e9511df20ccd82658a30c37b7fb343af,SP,bauru,30,2096.6,22,4.318181818181818,22,0.0,-14.045454545454543,0.0909090909090909,False,True,True,257,2,Lower-value,,,,False
4c8545742faaf58fafd5fd14d25d75cf,SP,fernandopolis,4,3020.0,4,4.5,4,0.0,-14.25,0.0,False,True,True,64,2,Lower-value,,,,False
27a56ff04b34c2ba34ce6ba4d3b9d616,SP,campinas,8,349.29,8,4.125,8,0.125,-10.0,0.125,False,True,True,190,2,Lower-value,,,,False
888faa8bfb0b159c37de6d898b961c31,SC,braco do norte,23,2418.3,19,4.2105263157894735,19,0.0,-15.736842105263158,0.1052631578947368,False,True,True,379,8,Lower-value,,,,False
0aa2205ca24f113f4658a5c536667426,SP,sao paulo,11,815.62,4,4.0,4,0.0,-11.25,0.25,False,True,True,118,1,Lower-value,,,,False
432c67955c0acd1fd6b0b5d678766a71,SP,sao paulo,3,1151.0,3,2.333333333333333,3,0.0,-48.0,0.6666666666666666,False,True,True,119,1,Lower-value,,,,False
d8c7ba53e7e38711eaef8c2849d6d2e1,PR,floresta,22,1190.87,22,4.5,22,0.0,-18.545454545454547,0.0,False,True,True,104,3,Lower-value,,,,False
8a43128d7f9a3db592b866e6861a6cce,SP,sao paulo,4,990.6,3,2.333333333333333,3,0.0,-19.666666666666668,0.6666666666666666,False,True,True,58,3,Lower-value,,,,False
7cb946b1ad19faebe28c3e86c2794ec3,MG,sete lagoas,1,25.0,1,5.0,1,0.0,-3.0,0.0,False,True,True,0,1,Lower-value,,,,False
6338ea67c41078a46ad99cc009654956,RS,farroupilha,44,2286.09,37,4.6,35,0.0,-16.0,0.054054054054054,False,True,True,560,1,Lower-value,,,,False
6c12e40690c335dbc2f68a4134d30dc1,PR,castro,18,9139.2,16,4.071428571428571,14,0.0,-13.6875,0.125,False,True,True,531,3,High-value,,,,False
65febd49fd28ec955651299159b1f527,SP,sao paulo,40,4319.7,35,4.314285714285714,35,0.0,-12.969696969696969,0.1142857142857142,False,True,True,127,1,High-value,,,,False
9a84ba99f5367fdbd4598363496f1ea2,GO,luziania,16,2284.98,16,3.625,16,0.0,-22.266666666666666,0.1875,False,True,True,472,1,Lower-value,,,,False
954e95f20808d7e5d11f0de292d078e0,MG,joao monlevade,4,158.78,3,4.666666666666667,3,0.0,-14.0,0.0,False,True,True,78,0,Lower-value,,,,False
fb503a924a0b9db19d83dd0ac6dbef8c,RS,pelotas,1,13.9,1,5.0,1,0.0,-18.0,0.0,False,True,True,0,1,Lower-value,,,,False
4ba52dfeba874da5b9ee7b17c7494f04,SP,mogi das cruzes,11,1463.0,11,4.363636363636363,11,0.0909090909090909,-11.727272727272728,0.0909090909090909,False,True,True,84,1,Lower-value,,,,False
5b581417df4480f632484ba681e53944,SC,florianopolis,13,1790.6,12,3.5,12,0.1666666666666666,-6.2727272727272725,0.25,False,True,True,198,2,Lower-value,,,,False
d0d70d21e2234dd7cd3cf63fe414148a,PB,sao bento,9,598.4,8,4.25,8,0.0,-18.125,0.125,False,True,True,48,1,Lower-value,,,,False
c7c7b2682c648339a0e9846bb1023a39,SP,braganca paulista,3,168.0,2,4.5,2,0.0,-11.5,0.0,False,True,True,61,0,Lower-value,,,,False
06e5eefc71ec47ae763c5c6f8db7064f,RS,porto alegre,95,22188.56,92,3.922222222222222,90,0.0,-16.733333333333334,0.1521739130434782,False,True,True,484,6,High-value,,,,False
28ea411b354f14b1a494be4e79f0ce02,SP,sao paulo,6,820.0,6,4.666666666666667,6,0.0,-11.333333333333334,0.0,False,True,True,336,2,Lower-value,,,,False
2a6fbeaa7ab9e5d59a35841a8da71ce4,SC,jaragua do sul,30,1632.79,30,3.931034482758621,29,0.0666666666666666,-12.8,0.1666666666666666,False,True,True,479,4,Lower-value,,,,False
77fccaae319668a8ab6cd0fd16aec48c,RJ,campos dos goytacazes,12,1667.0,11,4.454545454545454,11,0.0,-11.545454545454543,0.0909090909090909,False,True,True,77,3,Lower-value,,,,False
3fadb4cba4c35bce6a7eaf9872d5623a,RS,caxias do sul,5,209.5,3,3.333333333333333,3,0.0,-22.33333333333333,0.3333333333333333,False,True,True,54,1,Lower-value,,,,False
1987cd4be10fe09ee50454f9c354d1c6,MG,ouro fino,16,2877.7,14,4.357142857142857,14,0.0714285714285714,-13.714285714285714,0.0714285714285714,False,True,True,145,1,Lower-value,,,,False
aae5e7b457a3c72ee230a47d98fceda5,PR,sao jose dos pinhas,7,604.8,5,4.2,5,0.0,-19.4,0.0,False,True,True,134,1,Lower-value,,,,False
2d22fc3089eb907b29ebff50581fb472,RJ,macae,3,317.70000000000005,3,3.6666666666666665,3,0.0,-10.666666666666666,0.0,False,True,True,16,1,Lower-value,,,,False
ff1fb4c404b2efe68b03350a8dc24122,SP,mogi das cruzes,49,6771.0,46,4.0,46,0.1304347826086956,-8.73913043478261,0.1739130434782608,False,True,True,212,6,High-value,,,,False
817f85dbb65aa3e70831d90fe75cdf89,SP,tiete,11,1552.27,11,4.545454545454546,11,0.0,-25.545454545454547,0.0,False,True,True,162,2,Lower-value,,,,False
2b5ed0c9139dae8883a200dfcb272ece,SP,sao paulo,4,85.41,4,4.25,4,0.25,-5.25,0.0,False,True,True,216,1,Lower-value,,,,False
86bf77bdb52e615674772d5817c6212f,RS,viamao,5,281.8,4,4.75,4,0.0,-13.75,0.0,False,True,True,98,2,Lower-value,,,,False
9b1585752613ec342d03bbab9997ec48,RJ,rio de janeiro,3,4248.98,3,3.6666666666666665,3,0.0,-6.333333333333333,0.3333333333333333,False,True,True,11,2,High-value,,,,False
9b00cad94ef3078faf6fba2e792c158f,MG,janauba,1,354.9,1,5.0,1,0.0,-16.0,0.0,False,True,True,0,1,Lower-value,,,,False
6860153b69cc696d5dcfe1cdaaafcf62,SP,capivari,84,3827.63,74,4.095890410958904,73,0.081081081081081,-9.445945945945946,0.1486486486486486,False,True,True,275,3,High-value,,,,False
903037660cf848a717166eb7a06d616e,SP,sao paulo,60,7991.51,45,3.888888888888889,45,0.1111111111111111,-16.318181818181817,0.2,False,True,True,566,4,High-value,,,,False
f08c008c8a8d31417763738a1788a2a8,PR,santa terezinha de itaipu,23,1291.72,22,3.1904761904761907,21,0.1363636363636363,-6.1,0.3181818181818182,False,True,True,103,1,Lower-value,,,,False
bf3c6d2a28b2b5501e6c15448982dcc9,SP,sao paulo,43,3956.5,35,4.6,35,0.0285714285714285,-11.942857142857145,0.0285714285714285,False,True,True,344,2,High-value,,,,False
e99e927c81e3f51739c94fcdfca9f10f,MG,uberlandia,25,2702.83,22,3.636363636363636,22,0.0454545454545454,-9.142857142857142,0.2272727272727272,False,True,True,420,3,Lower-value,,,,False
49cdc90518a4f82676b38b3c1aa43ff6,SP,sao paulo,5,1539.5,5,3.8,5,0.0,-11.0,0.2,False,True,True,78,3,Lower-value,,,,False
066a6914e1ebf3ea95a216c73a986b91,PR,foz do iguacu,74,9410.38,68,4.08955223880597,67,0.0294117647058823,-17.136363636363637,0.1176470588235294,False,True,True,672,7,High-value,,,,False
3cfa1358a6caa965278721344c8d76f2,SP,sao bernardo do campo,5,3140.28,5,4.8,5,0.0,-16.0,0.0,False,True,True,56,2,Lower-value,,,,False
6d66611d7c44cc30ce351abc49a68421,SP,sao paulo,176,13593.4,166,3.951219512195122,164,0.0542168674698795,-11.097560975609756,0.1566265060240964,False,True,True,569,6,High-value,5.421686746987952,9.0,166.0,True
e48cc16ab70bfa09e1401740dce0b3d7,SP,aracatuba,17,1084.83,14,3.571428571428572,14,0.0,-10.357142857142858,0.2857142857142857,False,True,True,383,1,Lower-value,,,,False
da20530872245d6cd9d2f5725613c430,RS,igrejinha,3,314.96000000000004,2,4.5,2,0.0,-14.0,0.0,False,True,True,8,1,Lower-value,,,,False
3d8fa2f5b647373c8620330c4e077a9f,SP,sao paulo,48,3571.73,43,4.166666666666667,42,0.0232558139534883,-11.5,0.1395348837209302,False,True,True,107,6,High-value,,,,False
57d2ba47f7a3209aa347532ae75c1165,SC,sao bento do sul,2,318.0,2,4.0,2,0.0,-14.0,0.0,False,True,True,26,1,Lower-value,,,,False
76d5af76d0271110f9af36c92573f765,SP,sao paulo,159,33461.6,131,4.115384615384615,130,0.0916030534351145,-12.3359375,0.1450381679389313,False,True,True,665,7,High-value,0.7633587786259541,1.0,131.0,True
729f06993dac8e860d4f02d7088ca48a,SP,limeira,115,20485.08,96,4.168421052631579,95,0.09375,-10.808510638297872,0.1145833333333333,False,True,True,521,2,High-value,,,,False
9e9b539eb2806acee3f5c28085c1db9f,MG,contagem,3,967.0,3,3.6666666666666665,3,0.3333333333333333,-3.0,0.3333333333333333,False,True,True,15,2,Lower-value,,,,False
fa18c782a4866d313cadab567097f8f1,MG,belo horizonte,1,58.99,1,1.0,1,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
b77a27b1864483e721dc831d5ba4afa0,RJ,duque de caxias,2,41.8,2,3.5,2,0.0,-21.0,0.5,False,True,True,41,1,Lower-value,,,,False
41c9d3997dd3c072c31139dc5bb5761f,MG,araxa,3,998.8,3,4.333333333333333,3,0.0,-10.333333333333334,0.0,False,True,True,37,1,Lower-value,,,,False
700f03c207639c22d933381ff60b35c2,SP,barretos,4,1189.86,4,4.0,4,0.5,0.5,0.25,False,True,True,417,1,Lower-value,,,,False
762fafdaa57a532ee0119731697579dd,SP,itu,5,206.7,5,5.0,5,0.0,-13.2,0.0,False,True,True,64,2,Lower-value,,,,False
50770d25768b0486d89be26afca3108f,SP,santo andre,6,171.76999999999998,6,4.0,6,0.1666666666666666,-6.833333333333333,0.1666666666666666,False,True,True,217,1,Lower-value,,,,False
b3b17aab11f273023a5f22ca52e1eb70,PR,londrina,13,6850.0,7,4.857142857142857,7,0.1428571428571428,-9.857142857142858,0.0,False,True,True,134,1,High-value,,,,False
b19f3ca2ea475913750f25a5c37c8d8f,MG,divinopolis,24,6202.91,24,2.7916666666666665,24,0.25,-7.052631578947368,0.5,False,True,True,305,2,High-value,,,,False
6179a28a13a726c29b3bf54c070dccab,MG,varginha,2,600.0,2,3.0,2,0.0,-10.0,0.5,False,True,True,53,1,Lower-value,,,,False
cc419e0650a3c5ba77189a1882b7556a,SP,santo andre,1775,104288.42,1706,4.071849234393404,1698,0.0509964830011723,-12.993337371290128,0.1488862837045721,False,True,True,572,4,High-value,3.5169988276670576,60.0,1706.0,True
0df3984f9dfb3d49ac6366acbd3bbb85,MG,betim,89,10021.49,87,4.344827586206897,87,0.0114942528735632,-14.80232558139535,0.1034482758620689,False,True,True,462,2,High-value,,,,False
7008613ea464bad5cb9b83456e1e6a8f,SC,canoinhas,156,7777.0,127,4.261904761904762,126,0.0472440944881889,-13.902439024390244,0.0787401574803149,False,True,True,680,1,High-value,3.149606299212598,4.0,127.0,True
7f152321c60a266edc53af1925ef96c1,SC,criciuma,20,3919.8,20,3.8,20,0.3,-6.4,0.25,False,True,True,338,1,High-value,,,,False
c4fb51fb1c5b7c07bc5e67be6e7e8f6e,PR,curitiba,16,1567.9,15,3.533333333333333,15,0.1333333333333333,-10.8,0.2,False,True,True,384,5,Lower-value,,,,False
52ac6f920b7280e4c6d30dd94de6259b,PR,pinhais,7,5657.3,6,3.6666666666666665,6,0.0,-11.166666666666666,0.1666666666666666,False,True,True,448,1,High-value,,,,False
7d7d2b7a51328016102d4528c411d630,SP,ibitinga,7,918.8,7,4.142857142857143,7,0.1428571428571428,-9.142857142857142,0.1428571428571428,False,True,True,132,2,Lower-value,,,,False
9e94fa26a70ede4d26226e918e8706a2,SP,sao carlos,1,62.8,1,5.0,1,0.0,-8.0,0.0,False,True,True,0,1,Lower-value,,,,False
eddd1991bd6d9309995a480c39b95137,PR,ponta grossa,3,866.0,3,2.6666666666666665,3,0.0,-7.5,0.3333333333333333,False,True,True,30,0,Lower-value,,,,False
994f04b3718c2bab35c2adfa8afecd2a,SP,jaguariuna,57,3445.7,49,4.244897959183674,49,0.0612244897959183,-8.148936170212766,0.0612244897959183,False,True,True,270,3,High-value,,,,False
3f3486b61f45078d4f31ee5e43d8c5bb,SP,sao paulo,40,3829.73,40,4.325,40,0.1,-10.333333333333334,0.075,False,True,True,255,3,High-value,,,,False
5db42a6cd9bf1bf0d3aab9582767f168,ES,vitoria,1,200.0,1,5.0,1,0.0,-6.0,0.0,False,True,True,0,1,Lower-value,,,,False
a06c8ff043abea0528ee44171e2140a2,MG,divinopolis,8,514.5,8,4.75,8,0.0,-10.875,0.0,False,True,True,168,3,Lower-value,,,,False
6b3bd31ad8fcda4b2635ec9f3ff2ecdf,RJ,rio de janeiro,43,4198.9,36,4.0,36,0.0833333333333333,-9.057142857142855,0.1944444444444444,False,True,True,139,2,High-value,,,,False
977f9f63dd360c2a32ece2f93ad6d306,SP,tabatinga,25,2858.8700000000003,24,3.75,24,0.0833333333333333,-11.130434782608695,0.2083333333333333,False,True,True,328,1,Lower-value,,,,False
2c43fb513632d29b3b58df74816f1b06,MG,belo horizonte,3,858.0,3,3.6666666666666665,3,0.0,-16.666666666666668,0.3333333333333333,False,True,True,32,2,Lower-value,,,,False
910a922b426b7ff95eaee129ad6c0e1f,SP,sao jose do rio preto,2,119.8,2,5.0,2,0.0,-6.0,0.0,False,True,True,7,1,Lower-value,,,,False
d9442042130b7fe579d1295f9f4a248f,SP,sao paulo,22,772.16,19,4.368421052631579,19,0.0526315789473684,-7.947368421052632,0.1052631578947368,False,True,True,141,4,Lower-value,,,,False
da2782c804606d2a5d8e1760dbb3e7ec,SP,sao paulo,1,89.0,1,1.0,1,1.0,13.0,1.0,True,True,True,0,1,Lower-value,,,,False
ce248b21cb2adc36282ede306b7660e5,SC,jaragua do sul,66,15230.06,65,4.184615384615385,65,0.0769230769230769,-10.46875,0.1384615384615384,False,True,True,381,8,High-value,,,,False
5b0cc932433fa5184b5b94bfe6bcc256,SP,ibitinga,17,1437.8,12,3.583333333333333,12,0.25,-8.0,0.3333333333333333,False,True,True,46,2,Lower-value,,,,False
7ff588a03c2aeae4fbd23f9ae64b760d,SP,guarulhos,16,1182.2,14,4.642857142857143,14,0.0,-9.714285714285714,0.0714285714285714,False,True,True,81,1,Lower-value,,,,False
08cdbae123ff67ca4e36d9d641ce0119,MG,uba,6,3098.99,4,3.25,4,0.5,1.25,0.5,False,True,True,159,1,Lower-value,,,,False
77dcbb67ccb3659bd58eaf5661560a30,RS,lajeado,2,984.0,2,1.0,2,0.0,,1.0,True,True,False,12,2,Lower-value,,,,False
7ad32824caee82087b3e2e5f33b1bf32,SP,ibitinga,184,22505.1,151,3.8378378378378377,148,0.1258278145695364,-10.06122448979592,0.1986754966887417,False,True,True,213,1,High-value,5.298013245033113,8.0,151.0,True
de722cd6dad950a92b7d4f82673f8833,PE,recife,379,55426.1,339,4.293768545994065,337,0.0353982300884955,-15.504451038575668,0.0943952802359882,False,True,True,225,2,High-value,1.1799410029498525,4.0,339.0,True
70849ca4f400aaabb62cb7462a6f1428,MG,belo horizonte,12,909.58,12,4.416666666666667,12,0.1666666666666666,-11.0,0.0833333333333333,False,True,True,247,5,Lower-value,,,,False
b16d3dadc47d4eb18be3d88bad0775ce,RS,estancia velha,11,722.1,10,4.3,10,0.0,-21.2,0.1,False,True,True,78,3,Lower-value,,,,False
5c3460cd3e8a984382ae254e7dd20d9f,SP,sao jose do rio preto,10,775.76,9,4.666666666666667,9,0.0,-14.333333333333334,0.0,False,True,True,173,1,Lower-value,,,,False
22c32ec35d0116ef02c281798a25bf8b,PR,maringa,6,119.58,4,3.75,4,0.0,-15.0,0.0,False,True,True,23,1,Lower-value,,,,False
8d46553a36e68f95350a200c12f8f2e2,SP,campinas,16,746.6,13,3.230769230769231,13,0.0,-11.666666666666666,0.3076923076923077,False,True,True,208,2,Lower-value,,,,False
45ba18c210d42734ec52c0c1c574e9ee,SP,sao roque,41,5589.13,38,3.8684210526315774,38,0.0526315789473684,-11.742857142857142,0.2105263157894736,False,True,True,142,9,High-value,,,,False
10cdd491d1dbea8fb4ead97b19c334ce,MG,santa rita do sapucai,3,208.9,3,5.0,3,0.0,-18.0,0.0,False,True,True,28,1,Lower-value,,,,False
dc317f341ab0e22f39acbd9dbf9b4a1f,RS,cachoeirinha,58,18988.4,55,4.1454545454545455,55,0.0545454545454545,-14.981818181818182,0.1636363636363636,False,True,True,531,3,High-value,,,,False
fe9d9cf8631285d5982c6e2cf27fb114,MG,barbacena/ minas gerais,1,69.9,1,4.0,1,0.0,-14.0,0.0,False,True,True,0,1,Lower-value,,,,False
d93844a9c55ba7ce353388bcf849ea56,PR,curitiba,14,2708.5,12,4.25,12,0.0,-9.75,0.0833333333333333,False,True,True,410,1,Lower-value,,,,False
52b53f7061969fe471d119b6195da864,SP,itajai,1,90.0,1,5.0,1,0.0,-8.0,0.0,False,True,True,0,1,Lower-value,,,,False
1b8356dabde1d35e17cef975c3f82730,SP,sao paulo,61,3426.39,56,4.160714285714286,56,0.0178571428571428,-13.872727272727271,0.1071428571428571,False,True,True,283,4,High-value,,,,False
43402bdf22aa2310e8f99e2f94f78628,SP,ribeirao pires,5,649.95,4,2.5,4,0.0,-34.5,0.5,False,True,True,44,2,Lower-value,,,,False
c4b911d06343b21dd906651f8101cb49,SP,vera cruz,2,90.98,2,1.0,2,0.0,,1.0,True,True,False,0,1,Lower-value,,,,False
f44bdc12aa39f5271f0b95f66cd4c289,SP,braganca paulista,7,357.5,5,3.2,5,0.2,-5.0,0.4,False,True,True,260,1,Lower-value,,,,False
9bf11dfc0bec77e5a23028043c3c5a8f,MG,contagem,1,115.0,1,1.0,1,1.0,12.0,1.0,True,True,True,0,1,Lower-value,,,,False
13f57c12a00ed4610db646b913a7f5c6,SP,santos,13,645.2,7,4.857142857142857,7,0.1428571428571428,-7.857142857142857,0.0,False,True,True,220,1,Lower-value,,,,False
54c04bdb5ec46762f8f08c7e8f86ed4a,SC,florianopolis,19,3281.66,18,4.333333333333333,18,0.1111111111111111,-10.27777777777778,0.1111111111111111,False,True,True,183,1,High-value,,,,False
b5dd7151a92ccaaa282cbe9681a05f44,SP,ribeirao preto,1,85.0,1,5.0,1,0.0,-6.0,0.0,False,True,True,0,1,Lower-value,,,,False
447d377bdb757058acb569025ee18a93,RS,carazinho,1,64.99,1,5.0,1,0.0,-14.0,0.0,False,True,True,0,1,Lower-value,,,,False
52562a9f449c3dc3d53f5f5b9ed74903,RN,parnamirim,14,3266.6,14,4.785714285714286,14,0.0,-18.428571428571427,0.0,False,True,True,351,4,Lower-value,,,,False
2a73cba571d90c694b7caca072ccf6ce,SP,sao caetano do sul,2,342.78,1,5.0,1,0.0,0.0,0.0,False,True,True,0,1,Lower-value,,,,False
3d2400ac620cffa23ac81bd192f7f555,SP,sao bernardo do campo,1,105.0,1,5.0,1,0.0,-1.0,0.0,False,True,True,0,1,Lower-value,,,,False
968268a686aa05d1f529fb07dff08130,SP,sao paulo,12,4677.29,12,3.5,12,0.0,-11.833333333333334,0.3333333333333333,False,True,True,195,2,High-value,,,,False
7c462184585ae80bd6e5774c62ce50f2,SP,campinas,2,60.0,1,3.0,1,1.0,8.0,0.0,False,True,True,0,1,Lower-value,,,,False
3ea00e1dea2b0659dbaf654735929220,PR,curitiba,7,505.0,7,4.857142857142857,7,0.0,-20.285714285714285,0.0,False,True,True,385,1,Lower-value,,,,False
54965bbe3e4f07ae045b90b0b8541f52,PR,foz do iguacu,86,10961.3,78,3.0,74,0.282051282051282,-3.5753424657534247,0.4230769230769231,False,True,True,257,1,High-value,,,,False
4965a7002cca77301c82d3f91b82e1a9,SP,sorocaba,1,8.49,1,5.0,1,0.0,-13.0,0.0,False,True,True,0,1,Lower-value,,,,False
2d8cfba3fcd3170555941605edaa196a,SP,osasco,1,45.0,1,5.0,1,0.0,-14.0,0.0,False,True,True,0,1,Lower-value,,,,False
6039e27294dc75811c0d8a39069f52c0,SP,osasco,75,13670.7,64,3.6875,64,0.171875,-7.333333333333333,0.203125,False,True,True,541,3,High-value,,,,False
b45d7ebfb7378630f1bcd74b6ff86ff7,MG,belo horizonte,5,1007.5,5,3.8,5,0.0,-12.333333333333334,0.2,False,True,True,175,1,Lower-value,,,,False
e2a1ac9bf33e5549a2a4f834e70df2f8,SP,sao paulo,5,14999.45,5,4.8,5,0.0,-9.8,0.0,False,True,True,119,1,High-value,,,,False
bc07d855eac23aab5ac8a120f21d16b2,SP,mogi das cruzes,13,1283.11,12,4.166666666666667,12,0.1666666666666666,-10.363636363636363,0.1666666666666666,False,True,True,156,4,Lower-value,,,,False
3492e68f37fd1df87f4f2f2ea247f445,SP,salto,9,787.86,8,3.875,8,0.0,-8.625,0.25,False,True,True,90,3,Lower-value,,,,False
93bef6edaa84956e8e575016449b6351,SP,sao paulo,1,115.0,1,5.0,1,0.0,-21.0,0.0,False,True,True,0,1,Lower-value,,,,False
05ff92fedb5be47920fea08e501238b9,RS,santo angelo,62,21992.78,59,4.237288135593221,59,0.0338983050847457,-17.736842105263158,0.0677966101694915,False,True,True,672,3,High-value,,,,False
68f86ba270525243e68ae74044f992b9,RJ,rio de janeiro,12,876.5,11,4.363636363636363,11,0.0,-13.7,0.0,False,True,True,353,1,Lower-value,,,,False
aeb36d67f1414f234d42a29e27cf1f17,SP,santo andre,4,3263.8,4,4.5,4,0.25,-2.75,0.0,False,True,True,83,1,Lower-value,,,,False
916c9de0b5ad957346eeeb12f332687e,PR,curitiba,28,5480.25,23,4.565217391304348,23,0.0,-17.954545454545453,0.0434782608695652,False,True,True,396,1,High-value,,,,False
c68fb906c8f4b4b946d8386bfa6e5467,SP,jaboticabal,48,4541.16,45,4.5227272727272725,44,0.0222222222222222,-13.22222222222222,0.0666666666666666,False,True,True,499,8,High-value,,,,False
53d00c40e32aeb924a84ce72b1af869d,SP,ibitinga,17,2165.85,17,4.352941176470588,17,0.1176470588235294,-7.470588235294118,0.0588235294117647,False,True,True,211,1,Lower-value,,,,False
93dc87703c046b603023e75222018b45,MG,belo horizonte,36,8517.35,35,3.9696969696969697,33,0.0857142857142857,-10.969696969696969,0.1428571428571428,False,True,True,261,3,High-value,,,,False
10076e5788b8ee532724bcd460baf762,SP,batatais,26,821.48,23,4.565217391304348,23,0.0434782608695652,-12.347826086956522,0.0434782608695652,False,True,True,438,2,Lower-value,,,,False
804287717b9156fb7a787acd9af4fac1,PR,maringa,1,18.8,1,5.0,1,0.0,-27.0,0.0,False,True,True,0,1,Lower-value,,,,False
4dc646b9b9e8e411ef48ba000ea3ac6f,SP,valinhos,5,289.7,4,2.75,4,0.25,-7.0,0.5,False,True,True,193,1,Lower-value,,,,False
e9c6969d40e6a3d2d0f90013165c2b98,SP,sao paulo,10,5239.98,10,4.4,10,0.0,-18.3,0.1,False,True,True,209,1,High-value,,,,False
